Timestamp,7501_TDB
1983-03-20 23:00:00,18.113
1983-03-21 23:00:00,12.098
1983-03-22 23:00:00,40.763
1983-03-23 23:00:00,37.897
1983-03-24 23:00:00,40.404
1983-03-25 23:00:00,43.068
1983-03-26 23:00:00,42.1
1983-03-27 23:00:00,28.159
1983-03-28 23:00:00,23.157
1983-03-29 23:00:00,20.484
1983-03-30 23:00:00,42.802
1983-03-31 23:00:00,42.281
1983-04-01 23:00:00,34.71
1983-04-02 23:00:00,26.632
1983-04-03 23:00:00,22.978
1983-04-04 23:00:00,21.162
1983-04-05 23:00:00,41.82
1983-04-06 23:00:00,60.441
1983-04-07 23:00:00,29.709
1983-04-08 23:00:00,23.085
1983-04-09 23:00:00,21.147
1983-04-10 23:00:00,20.397
1983-04-11 23:00:00,20.104
1983-04-12 23:00:00,15.355
1983-04-13 23:00:00,10.406
1983-04-14 23:00:00,11.503
1983-04-15 23:00:00,11.119
1983-04-16 23:00:00,4.498
1983-04-17 23:00:00,18.856
1983-04-18 23:00:00,11.249
1983-04-19 23:00:00,9.765
1983-04-20 23:00:00,0.0
1983-04-21 23:00:00,27.756
1983-04-22 23:00:00,12.536
1983-04-23 23:00:00,12.427
1983-04-24 23:00:00,16.192
1983-04-25 23:00:00,15.826
1983-04-26 23:00:00,81.008
1983-04-27 23:00:00,96.811
1983-04-28 23:00:00,68.651
1983-04-29 23:00:00,25.149
1983-04-30 23:00:00,35.014
1983-05-01 23:00:00,30.169
1983-05-02 23:00:00,32.441
1983-05-03 23:00:00,32.116
1983-05-04 23:00:00,18.564
1983-05-05 23:00:00,21.656
1983-05-06 23:00:00,19.376
1983-05-07 23:00:00,16.086
1983-05-08 23:00:00,22.333
1983-05-09 23:00:00,18.656
1983-05-10 23:00:00,16.613
1983-05-11 23:00:00,8.749
1983-05-12 23:00:00,29.682
1983-05-13 23:00:00,20.665
1983-05-14 23:00:00,13.26
1983-05-15 23:00:00,16.921
1983-05-16 23:00:00,19.465
1983-05-17 23:00:00,19.065
1983-05-18 23:00:00,18.068
1983-05-19 23:00:00,15.296
1983-05-20 23:00:00,18.956
1983-05-21 23:00:00,24.925
1983-05-22 23:00:00,17.883
1983-05-23 23:00:00,16.728
1983-05-24 23:00:00,13.618
1983-05-25 23:00:00,19.974
1983-05-26 23:00:00,14.704
1983-05-27 23:00:00,17.369
1983-05-28 23:00:00,18.826
1983-05-29 23:00:00,20.224
1983-05-30 23:00:00,16.514
1983-05-31 23:00:00,15.333
1983-06-01 23:00:00,12.196
1983-06-02 23:00:00,16.267
1983-06-03 23:00:00,4.896
